JulianDate	X	Y	Z	VX	VY	VZ
2455867.5	114778541.81493	93378776.4024096	-2679.12222934514	-19.2558350533286	23.0083110097703	-0.00156707638414311
2455868.5	113097536.213345	95352334.9981911	-2805.55760926008	-19.6553284342733	22.6747920212708	-0.0013548559542329
2455869.5	111382274.633162	97296788.456931	-2912.57934871316	-20.048794903238	22.3346053290918	-0.00111961539562522
2455870.5	109633278.538098	99211566.6869077	-2998.68357656896	-20.436216624872	21.9878864110132	-0.000872412360013897
2455871.5	107851071.13158	101096110.525277	-3063.27900774032	-20.8175711642034	21.6347537758017	-0.000623335721085638
2455872.5	106036177.727557	102949870.490646	-3106.61023983359	-21.1928323461572	21.2753135546811	-0.000381677802510971
2455873.5	104189126.007483	104772305.816152	-3129.69663932174	-21.5619717802225	20.9096614874891	-0.00015610299732316
2455874.5	102310446.161497	106562883.565249	-3134.28227183968	-21.9249598715805	20.5378829867122	4.52747680474985e-05
2455875.5	100400670.98797	108321077.700673	-3122.7872415632	-22.2817657150259	20.1600521351417	0.000214938570120005
2455876.5	98460336.0569297	110046368.051049	-3098.24981096387	-22.632355732411	19.7762304467581	0.000346131402293892
2455877.5	96489980.0386291	111738239.184835	-3064.25061803311	-22.9766912720582	19.3864660497108	0.000433100232758221
2455878.5	94490145.2690099	113396179.246539	-3024.81401766837	-23.314725607611	18.9907936642733	0.000471373400012354
2455879.5	92461378.5832782	115019678.827778	-2984.28559332341	-23.6464008008335	18.5892354097463	0.000458029308747498
2455880.5	90404232.4153286	116608229.935716	-2947.18761605769	-23.9716447053793	18.1818021965286	0.000391937739793846
2455881.5	88319266.1511118	118161325.094991	-2918.05444349348	-24.2903680396515	17.7684953775224	0.000273987996591174
2455882.5	86207047.7468077	119678456.597978	-2901.24732666463	-24.6024610853309	17.3493085467903	0.000107345750450349
2455883.5	84068155.6713687	121159115.929293	-2900.74406951666	-24.9077893768505	16.9242299020694	-0.000102215745576117
2455884.5	81903181.2819053	122602793.457802	-2919.89635112137	-25.206187975125	16.4932463337544	-0.000345903330111419
2455885.5	79712731.7427502	124008978.621556	-2961.15064807236	-25.4974548032845	16.0563510913748	-0.000611499682950267
2455886.5	77497433.491787	125377161.001595	-3025.74253643304	-25.7813451669669	15.6135569597873	-0.000883204759516865
2455887.5	75257935.9859944	126706832.802767	-3113.40141426772	-26.0575716136648	15.1649155330967	-0.00114210760745248
2455888.5	72994915.0375961	127997493.179259	-3222.1381052807	-26.3258143905157	14.7105397976461	-0.00136768666876641
2455889.5	70709074.652782	129248654.403085	-3348.21230711788	-26.5857458049551	14.2506226304231	-0.00154044662731678
2455890.5	68401146.2393763	130459849.09171	-3486.36120673269	-26.8370656006941	13.7854412080692	-0.00164518255224966
2455891.5	66071884.6455947	131630636.942517	-3630.29815057665	-27.0795366451492	13.3153407628027	-0.00167375231446787
2455892.5	63722061.6087635	132760609.241395	-3773.38620191068	-27.3130071014401	12.8407007378392	-0.00162620189956542
2455893.5	61352458.2011821	133849390.115272	-3909.31922829151	-27.5374110012332	12.3618957706222	-0.00150983565003848
